鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,,,,
中壢區,房地(土地+建物),中央西路二段151~180號,5.34,都市：其他:住宅區,,,1090919,土地1建物1車位0,七層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0811211,66.08,1,1,1,有,有,3350000,50696,,0.0,0,,RPTQMLKKJIPFFBH58DA,38.71,0.0,10.94,有
中壢區,土地,新街段181~210地號,85.0,都市：其他:商業區,,,1091019,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,30700000,361176,,0.0,0,,RPWQMLKKJIPFFBH88DA,0.0,0.0,0.0,無
中壢區,房地(土地+建物)+車位,高鐵南路二段271~300號,16.34,都市：其他:住宅區,,,1091021,土地1建物1車位1,九層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080606,110.74000000000001,2,2,1,有,有,10100000,91205,坡道平面,0.0,1500000,,RPXSMLKKJIPFFBH56DA,48.23,0.0,5.65,有
中壢區,房地(土地+建物),新中北路811~840號,77.0,都市：其他:住宅區,,,1091011,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0670105,125.16,0,0,0,無,無,11000000,87888,,0.0,0,頂樓加蓋;其他增建;,RPOTMLKKJIPFFBH38DA,125.16,0.0,0.0,無
中壢區,房地(土地+建物)+車位,高鐵南路二段271~300號,15.13,都市：其他:住宅區,,,1091015,土地1建物1車位1,十層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080606,106.89,2,2,1,有,有,10100000,105724,坡道平面,24.6,1400000,,RPPTMLKKJIPFFBH48DA,48.23,0.0,5.65,有
中壢區,房地(土地+建物)+車位,延平路361~390號,4.26,都市：其他:商業區,,,1091007,土地1建物1車位1,十二層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0890808,64.06,1,1,1,有,有,3700000,57758,坡道機械,0.0,0,,RPOPMLKKJIPFFBH97DA,34.73,0.0,0.0,有
中壢區,房地(土地+建物),義民路二段31~60號,14.88,都市：其他:住宅區,,,1090812,土地3建物1車位0,全,二層,透天厝,住家用,加強磚造,0641114,19.28,5,2,3,有,無,4000000,207469,,0.0,0,親友、員工、共有人或其他特殊關係間之交易;,RPOOMLKKJIPFFBH87DA,19.28,0.0,0.0,無
中壢區,房地(土地+建物),福州一街241~270號,17.0,都市：其他:住宅區,,,1091015,土地1建物1車位0,七層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0840307,117.76,3,2,2,有,有,5600000,47554,,0.0,0,,RPXVMLTJJIPFFBH67DA,77.87,0.0,7.83,有
中壢區,房地(土地+建物),龍川六街91~120號,79.52,都市：其他:道路用地,,,1090813,土地2建物1車位0,全,二層,透天厝,住家用,加強磚造,0690408,77.0,5,2,3,有,無,7200000,93506,,0.0,0,,RPQRMLTJJIPFFBH56DA,77.0,0.0,0.0,無
大溪區,土地,中正段691~720地號,82.0,,鄉村區,乙種建築用地,1091021,土地1建物0車位0,,,其他,,,,0.0,2,2,4,有,無,4000000,48780,,0.0,0,親友、員工、共有人或其他特殊關係間之交易;,RPPOMLLLIIPFFCH18DA,0.0,0.0,0.0,無
